시도명,시군구명,읍면동명,삭제일자
경상북도,의성군,단촌면,1988-09-30
경상북도,의성군,단촌면,1988-09-30
경상북도,의성군,단촌면,1988-09-30
경상북도,의성군,단촌면,1988-09-30
경상북도,의성군,단촌면,1988-09-30
경상북도,의성군,단촌면,1988-09-30
경상북도,의성군,단촌면,1988-09-30
경상북도,의성군,단촌면,1988-09-30
경상북도,의성군,단촌면,
경상북도,의성군,단촌면,
경상북도,의성군,단촌면,
경상북도,의성군,금성면,
경상북도,의성군,금성면,
경상북도,의성군,금성면,
경상북도,의성군,금성면,
경상북도,의성군,금성면,
경상북도,의성군,금성면,
경상북도,의성군,금성면,
경상북도,의성군,금성면,
경상북도,의성군,봉양면,
경상북도,상주시,중앙동,1988-04-23
경상북도,안동군,와룡면,1988-09-30
경상북도,안동군,와룡면,1988-09-30
경상북도,안동군,와룡면,1988-09-30
경상북도,안동군,와룡면,1988-09-30
경상북도,안동군,와룡면,1988-09-30
경상북도,안동군,와룡면,1988-09-30
경상북도,안동군,와룡면,1988-09-30
경상북도,안동군,와룡면,1988-09-30
경상북도,안동군,와룡면,1988-09-30
경상북도,안동군,와룡면,1988-09-30
경상북도,안동군,와룡면,1988-09-30
경상북도,안동군,와룡면,1988-09-30
경상북도,안동군,와룡면,1988-09-30
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,와룡면,1995-01-01
경상북도,안동군,북후면,1995-01-01
경상북도,안동군,북후면,1988-09-30
경상북도,안동군,북후면,1988-09-30
경상북도,안동군,북후면,1988-09-30
경상북도,안동군,북후면,1988-09-30
경상북도,안동군,북후면,1988-09-30
경상북도,경주군,외동읍,1995-01-01
경상북도,영천군,임고면,1995-01-01
경상북도,영천군,임고면,1995-01-01
경상북도,영천군,임고면,1995-01-01
경상북도,영천군,임고면,1995-01-01
경상북도,영천군,임고면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1988-09-30
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,안동군,풍천면,1995-01-01
경상북도,안동군,풍천면,1995-01-01
경상북도,안동군,풍천면,1995-01-01
경상북도,안동군,풍천면,1995-01-01
경상북도,안동군,풍천면,1995-01-01
경상북도,안동군,풍천면,1995-01-01
경상북도,안동군,풍천면,1995-01-01
경상북도,안동군,풍천면,1995-01-01
경상북도,의성군,점곡면,1988-09-30
경상북도,영덕군,남정면,1988-09-30
경상북도,영덕군,남정면,1988-09-30
경상북도,영덕군,남정면,1988-09-30
경상북도,영덕군,남정면,1988-09-30
경상북도,영덕군,남정면,1988-09-30
경상북도,영덕군,남정면,1988-09-30
경상북도,영덕군,남정면,1988-09-30
경상북도,영덕군,남정면,1988-09-30
경상북도,영덕군,남정면,1988-09-30
경상북도,영덕군,남정면,1988-09-30
경상북도,영덕군,남정면,1988-09-30
경상북도,영덕군,남정면,
경상북도,영덕군,남정면,
경상북도,영덕군,남정면,
경상북도,영덕군,남정면,
경상북도,영덕군,남정면,
경상북도,영덕군,남정면,
경상북도,영덕군,남정면,
경상북도,영덕군,남정면,
경상북도,영덕군,남정면,
경상북도,영덕군,남정면,
경상북도,영덕군,남정면,
경상북도,영덕군,남정면,
경상북도,영덕군,남정면,
경상북도,영덕군,남정면,
경상북도,영덕군,남정면,
경상북도,영덕군,달산면,
경상북도,영덕군,달산면,1988-09-30
경상북도,영덕군,달산면,1988-09-30
경상북도,영덕군,달산면,1988-09-30
경상북도,영덕군,달산면,1988-09-30
경상북도,영덕군,달산면,1988-09-30
경상북도,영덕군,달산면,1988-09-30
경상북도,영덕군,달산면,1988-09-30
경상북도,영덕군,달산면,1988-09-30
경상북도,영덕군,달산면,1988-09-30
경상북도,영덕군,달산면,1988-09-30
경상북도,영덕군,달산면,1988-09-30
경상북도,영덕군,달산면,
경상북도,영덕군,달산면,
경상북도,영덕군,달산면,
경상북도,영덕군,달산면,
경상북도,영덕군,달산면,
전라남도,나주군,노안면,1995-01-01
전라남도,나주군,노안면,1995-01-01
전라남도,나주군,노안면,1995-01-01
전라남도,나주군,노안면,1995-01-01
전라남도,나주군,노안면,1995-01-01
전라남도,나주군,노안면,1995-01-01
전라남도,나주군,노안면,1995-01-01
전라남도,나주군,노안면,1995-01-01
전라남도,나주군,노안면,1995-01-01
전라남도,나주군,노안면,1995-01-01
전라남도,나주군,노안면,1995-01-01
전라남도,나주군,금천면,1995-01-01
전라남도,나주군,금천면,1995-01-01
전라남도,나주군,금천면,1995-01-01
전라남도,나주군,금천면,1995-01-01
전라남도,나주군,금천면,1995-01-01
전라남도,나주군,금천면,1995-01-01
전라남도,나주군,금천면,1995-01-01
전라남도,나주군,금천면,1995-01-01
전라남도,나주군,금천면,1995-01-01
전라남도,나주군,금천면,1995-01-01
전라남도,나주군,금천면,1995-01-01
전라남도,나주군,금천면,1995-01-01
전라남도,나주군,산포면,1995-01-01
전라남도,나주군,산포면,1995-01-01
전라남도,나주군,산포면,1995-01-01
전라남도,나주군,산포면,1995-01-01
전라남도,나주군,산포면,1995-01-01
전라남도,나주군,산포면,1995-01-01
전라남도,나주군,산포면,1995-01-01
전라남도,나주군,산포면,1995-01-01
전라남도,나주군,산포면,1995-01-01
전라남도,나주군,산포면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,남평면,1995-01-01
전라남도,나주군,다도면,1995-01-01
전라남도,나주군,다도면,1988-04-23
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,고경면,1995-01-01
전라남도,나주군,다도면,1995-01-01
전라남도,나주군,다도면,1995-01-01
전라남도,나주군,다도면,1995-01-01
전라남도,나주군,다도면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,나주군,봉황면,1995-01-01
전라남도,함평군,,
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평면,1988-04-23
전라남도,함평군,함평읍,
전라남도,함평군,함평읍,
경상북도,포항시북구,동빈1가,
경상북도,포항시북구,동빈2가,
경상북도,포항시북구,학산동,
경상북도,포항시북구,항구동,
경상북도,포항시북구,득량동,
경상북도,포항시북구,학잠동,
경상북도,포항시북구,죽도동,
경상북도,포항시북구,용흥동,
경상북도,포항시북구,우현동,
경상북도,포항시북구,창포동,
경상북도,포항시북구,두호동,
경상북도,포항시북구,장성동,
경상북도,포항시북구,양덕동,
경상북도,포항시북구,환호동,
경상북도,포항시북구,여남동,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,흥해읍,
경상북도,포항시북구,신광면,
경상북도,포항시북구,신광면,
경상북도,포항시북구,신광면,
경상북도,포항시북구,신광면,
경상북도,포항시북구,신광면,
경상북도,포항시북구,신광면,
경상북도,포항시북구,신광면,
경상북도,포항시북구,신광면,
경상북도,포항시북구,신광면,
경상북도,포항시북구,신광면,
경상북도,포항시북구,신광면,
경상북도,포항시북구,신광면,
경상북도,포항시북구,신광면,
경상북도,포항시북구,신광면,
경상북도,포항시북구,청하면,
경상북도,포항시북구,청하면,
경상북도,포항시북구,청하면,
경상북도,포항시북구,청하면,
경상북도,대구시,공평동,1988-04-23
경상북도,대구시,문화동,1988-04-23
경상북도,대구시,동문동,1988-04-23
경상북도,대구시,동성로2가,1988-04-23
경상북도,대구시,동성로3가,1988-04-23
경상북도,대구시,교동,1988-04-23
경상북도,대구시,완전동,1988-04-23
경상북도,대구시,용덕동,1988-04-23
경상북도,상주시,남원동,1988-04-23
경상북도,상주시,북문동,1988-04-23
경상북도,상주시,계림동,1988-04-23
경상북도,상주시,동문동,1988-04-23
경상북도,상주시,동성동,1988-04-23
경상북도,상주시,신흥동,1988-04-23
경상북도,점촌시,,1995-01-01
경상북도,점촌시,점촌동,1995-01-01
경상북도,점촌시,영신동,1995-01-01
경상북도,점촌시,흥덕동,1995-01-01
경상북도,점촌시,우지동,1995-01-01
경상북도,점촌시,창동,1995-01-01
경상북도,점촌시,신기동,1995-01-01
경상북도,점촌시,불정동,1995-01-01
경상북도,점촌시,유곡동,1995-01-01
경상북도,점촌시,공평동,1995-01-01
경상북도,점촌시,모전동,1995-01-01
경상북도,점촌시,윤직동,1995-01-01
경상북도,점촌시,충현동,1988-04-23
경상북도,점촌시,중앙동,1988-04-23
경상북도,점촌시,신흥동,1988-04-23
경상북도,점촌시,대성동,1988-04-23
경상북도,문경시,,
경상북도,문경시,점촌동,
경상북도,문경시,영신동,
경상북도,문경시,흥덕동,
경상북도,문경시,우지동,
경상북도,문경시,창동,
경상북도,문경시,신기동,
경상북도,문경시,불정동,
경상북도,문경시,유곡동,
경상북도,문경시,공평동,
경상북도,문경시,모전동,
경상북도,문경시,윤직동,
경상북도,문경시,문경읍,
경상북도,문경시,문경읍,
경상북도,문경시,문경읍,
경상북도,문경시,문경읍,
경상북도,문경시,문경읍,
경상북도,문경시,문경읍,
경상북도,문경시,문경읍,
경상북도,문경시,문경읍,
경상북도,문경시,문경읍,
경상북도,청송군,청송읍,2001-01-29
경상북도,청송군,청송읍,1988-09-30
경상북도,청송군,청송읍,1988-09-30
경상북도,청송군,청송읍,1988-09-30
경상북도,청송군,청송읍,1988-09-30
경상북도,청송군,청송읍,1988-09-30
경상북도,청송군,청송읍,1988-09-30
경상북도,청송군,청송읍,1988-09-30
경상북도,청송군,청송읍,1988-09-30
경상북도,청송군,청송읍,1988-09-30
경상북도,청송군,청송읍,
경상북도,청송군,청송읍,
경상북도,청송군,청송읍,
경상북도,청송군,청송읍,
경상북도,청송군,청송읍,
경상북도,청송군,청송읍,
경상북도,청송군,청송읍,
경상북도,청송군,청송읍,
경상북도,청송군,청송읍,
경상북도,청송군,청송읍,
경상북도,청송군,부동면,2019-02-28
경상북도,청송군,부동면,1988-09-30
경상북도,청송군,부동면,1988-09-30
경상북도,청송군,부동면,1988-09-30
경상북도,청송군,부동면,1988-09-30
경상북도,청송군,부동면,1988-09-30
경상북도,청송군,부동면,1988-09-30
경상북도,청송군,부동면,1988-09-30
경상북도,청송군,부동면,1988-09-30
경상북도,청송군,부동면,1988-09-30
경상북도,청송군,부동면,1988-09-30
경상북도,청송군,부동면,2019-02-28
경상북도,청송군,부동면,2019-02-28
경상북도,청송군,부동면,2019-02-28
경상북도,청송군,부동면,2019-02-28
경상북도,청송군,부동면,2019-02-28
경상북도,청송군,부동면,2019-02-28
경상북도,청송군,부동면,2019-02-28
경상북도,청송군,부동면,2019-02-28
경상북도,청송군,부동면,2019-02-28
경상북도,청송군,부동면,2019-02-28
경상북도,청송군,부남면,
경상북도,청송군,부남면,1988-09-30
경상북도,청송군,부남면,1988-09-30
경상북도,청송군,부남면,1988-09-30
경상북도,청송군,부남면,1988-09-30
경상북도,청송군,부남면,1988-09-30
경상북도,청송군,부남면,1988-09-30
경상북도,청송군,부남면,1988-09-30
경상북도,청송군,부남면,1988-09-30
경상북도,청송군,부남면,1988-09-30
경상북도,청송군,부남면,
경상북도,청송군,부남면,
경상북도,청송군,부남면,
경상북도,청송군,부남면,
경상북도,청송군,부남면,
경상북도,청송군,부남면,
경상북도,청송군,부남면,
경상북도,청송군,부남면,
경상북도,청송군,부남면,
경상북도,청송군,현동면,
경상북도,청송군,현동면,1988-09-30
경상북도,청송군,현동면,1988-09-30
경상북도,청송군,현동면,1988-09-30
경상북도,청송군,현동면,1988-09-30
경상북도,청송군,현동면,1988-09-30
경상북도,청송군,현동면,1988-09-30
경상북도,청송군,현동면,1988-09-30
경상북도,청송군,현동면,
경상북도,문경시,산북면,
경상북도,문경시,산북면,
경상북도,문경시,산북면,
경상북도,문경시,산북면,
경상북도,문경시,산북면,
경상북도,문경시,산북면,
경상북도,문경시,산북면,
경상북도,문경시,산북면,
경상북도,문경시,산북면,
경상북도,문경시,산북면,
경상북도,문경시,산북면,
경상북도,문경시,산북면,
전라북도,부안군,부안읍,
경상북도,달성군,가창면,1995-03-01
경상북도,달성군,다사면,1995-03-01
경상북도,달성군,다사면,1988-09-30
경상북도,달성군,다사면,1988-09-30
경상북도,달성군,다사면,1988-09-30
경상북도,달성군,다사면,1988-09-30
경상북도,달성군,다사면,1988-04-23
경상북도,달성군,다사면,1988-09-30
경상북도,달성군,다사면,1988-09-30
경상북도,달성군,다사면,1988-09-30
경상북도,달성군,다사면,1988-09-30
경상북도,달성군,다사면,1988-09-30
경상북도,달성군,다사면,1988-09-30
경상북도,달성군,다사면,1995-03-01
경상북도,달성군,다사면,1995-03-01
경상북도,달성군,다사면,1995-03-01
경상북도,달성군,다사면,1995-03-01
경상북도,달성군,다사면,1995-03-01
경상북도,달성군,다사면,1995-03-01
경상북도,달성군,다사면,1995-03-01
경상북도,달성군,다사면,1995-03-01
경상북도,달성군,다사면,1995-03-01
경상북도,달성군,다사면,1995-03-01
경상북도,달성군,다사면,1995-03-01
경상북도,달성군,하빈면,1995-03-01
경상북도,달성군,하빈면,1988-09-30
경상북도,달성군,하빈면,1988-09-30
경상북도,달성군,하빈면,1988-09-30
경상북도,달성군,하빈면,1988-09-30
경상북도,달성군,하빈면,1988-09-30
경상북도,달성군,하빈면,1988-09-30
경상북도,달성군,하빈면,1988-09-30
경상북도,달성군,하빈면,1988-09-30
경상북도,달성군,하빈면,1988-09-30
경상북도,달성군,하빈면,1995-03-01
경상북도,달성군,하빈면,1995-03-01
경상북도,달성군,하빈면,1995-03-01
경상북도,달성군,하빈면,1995-03-01
경상북도,달성군,하빈면,1995-03-01
경상북도,영덕군,달산면,
경상북도,영덕군,달산면,
경상북도,영덕군,달산면,
경상북도,영덕군,달산면,
경상북도,영덕군,달산면,
경상북도,영덕군,달산면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,1988-09-30
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,지품면,
경상북도,영덕군,축산면,
경상북도,영덕군,축산면,1988-09-30
경상북도,영덕군,축산면,1988-09-30
경상북도,영덕군,축산면,1988-09-30
경상북도,영덕군,축산면,1988-09-30
경상북도,영덕군,축산면,1988-09-30
경상북도,영덕군,축산면,1988-09-30
경상북도,영덕군,축산면,1988-09-30
경상북도,영덕군,축산면,1988-09-30
경상북도,영덕군,축산면,1988-09-30
경상북도,영덕군,축산면,1988-09-30
경상북도,영덕군,축산면,1988-09-30
경상북도,영덕군,축산면,
경상북도,영덕군,축산면,
경상북도,영덕군,축산면,
경상북도,영덕군,축산면,
경상북도,영덕군,축산면,
경상북도,영덕군,축산면,
경상북도,달성군,현풍면,1988-09-30
경상북도,달성군,현풍면,1988-09-30
경상북도,달성군,현풍면,1988-09-30
경상북도,달성군,현풍면,1988-09-30
경상북도,달성군,현풍면,1988-09-30
경상북도,달성군,현풍면,1988-09-30
경상북도,달성군,현풍면,1988-09-30
경상북도,달성군,현풍면,1988-09-30
경상북도,달성군,현풍면,1988-09-30
경상북도,달성군,현풍면,1988-09-30
경상북도,달성군,현풍면,1988-09-30
경상북도,영일군,장기면,1995-01-01
경상북도,영천군,고경면,1995-01-01
경상북도,영천군,북안면,1995-01-01
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1988-09-30
경상북도,영천군,북안면,1995-01-01
경상북도,영천군,북안면,1995-01-01
경상북도,영천군,북안면,1995-01-01
경상북도,영천군,북안면,1995-01-01
경상북도,영천군,북안면,1995-01-01
경상북도,영천군,북안면,1995-01-01
경상북도,영천군,북안면,1995-01-01
경상북도,영천군,북안면,1995-01-01
경상북도,영천군,북안면,1995-01-01
경상북도,영천군,북안면,1995-01-01
경상북도,영천군,북안면,1995-01-01
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,안좌면,
전라남도,신안군,팔금면,
전라남도,신안군,팔금면,
전라남도,신안군,팔금면,
전라남도,신안군,팔금면,
전라남도,신안군,팔금면,
전라남도,신안군,팔금면,
전라남도,신안군,팔금면,
전라남도,신안군,팔금면,
전라남도,신안군,암태면,
전라남도,신안군,암태면,
전라남도,신안군,암태면,
전라남도,신안군,암태면,
전라남도,신안군,암태면,
전라남도,신안군,암태면,
전라남도,신안군,암태면,
전라남도,신안군,암태면,
전라남도,신안군,암태면,
전라남도,신안군,암태면,
전라남도,신안군,압해면,2012-01-01
전라남도,신안군,압해면,1988-04-23
전라남도,신안군,압해면,2012-01-01
전라남도,신안군,압해면,2012-01-01
전라남도,신안군,압해면,2012-01-01
전라남도,신안군,압해면,2012-01-01
전라남도,신안군,압해면,2012-01-01
전라남도,신안군,압해면,2012-01-01
전라남도,신안군,압해면,2012-01-01
전라남도,신안군,압해면,2012-01-01
전라남도,신안군,압해면,2012-01-01
전라남도,신안군,압해면,2012-01-01
전라남도,신안군,압해면,2012-01-01
전라남도,신안군,압해면,2012-01-01
전라남도,신안군,압해면,2012-01-01
경상북도,,,
경상북도,대구시,,1988-04-23
경상북도,대구시,동인동1가,1988-04-23
경상북도,대구시,동인동2가,1988-04-23
경상북도,대구시,동인동3가,1988-04-23
경상북도,대구시,동인동4가,1988-04-23
경상북도,대구시,삼덕동1가,1988-04-23
경상북도,대구시,삼덕동2가,1988-04-23
경상북도,대구시,삼덕동3가,1988-04-23
경상북도,경주군,내남면,1995-01-01
경상북도,경주군,내남면,1995-01-01
경상북도,경주군,내남면,1995-01-01
경상북도,경주군,내남면,1995-01-01
경상북도,경주군,내남면,1995-01-01
경상북도,경주군,내남면,1995-01-01
경상북도,경주군,내남면,1995-01-01
경상북도,경주군,내남면,1995-01-01
경상북도,월성군,양북면,1988-12-31
경상북도,대구시,태평로1가,1988-04-23
경상북도,대구시,동일동,1988-04-23
경상북도,대구시,남일동,1988-04-23
경상북도,대구시,사일동,1988-04-23
경상북도,대구시,서성로1가,1988-04-23
경상북도,대구시,인교동,1988-04-23
경상북도,대구시,서야동,1988-04-23
경상북도,대구시,수창동,1988-04-23
경상북도,대구시,시장북로,1988-04-23
경상북도,대구시,도원동(桃園),1988-04-23
경상북도,대구시,태평로3가,1988-04-23
경상북도,대구시,서문로2가,1988-04-23
경상북도,대구시,남성로,1988-04-23
경상북도,대구시,계산동1가,1988-04-23
경상북도,대구시,계산동2가,1988-04-23
경상북도,대구시,하서동,1988-04-23
경상북도,대구시,동산동,1988-04-23
경상북도,대구시,서성로2가,1988-04-23
경상북도,대구시,종로2가,1988-04-23
경상북도,대구시,장관동,1988-04-23
경상북도,대구시,수동,1988-04-23
경상북도,대구시,덕산동,1988-04-23
경상북도,대구시,화전동,1988-04-23
경상북도,대구시,향촌동,1988-04-23
경상북도,대구시,북성로1가,1988-04-23
경상북도,대구시,북성로2가,1988-04-23
경상북도,대구시,동성로1가,1988-04-23
경상북도,대구시,서문로1가,1988-04-23
경상북도,대구시,포정동,1988-04-23
경상북도,대구시,대안동,1988-04-23
경상북도,대구시,서내동,1988-04-23
경상북도,대구시,북내동,1988-04-23
경상북도,대구시,태평로2가,1988-04-23
경상북도,대구시,종로1가,1988-04-23
경상북도,대구시,전동,1988-04-23
경상북도,대구시,상서동,1988-04-23
경상북도,대구시,달성동,1988-04-23
경상북도,대구시,대신동,1988-04-23
경상북도,대구시,대봉동,1988-04-23
경상북도,대구시,신암동,1988-04-23
경상북도,대구시,신천동,1988-04-23
경상북도,대구시,효목동,1988-04-23
경상북도,대구시,평광동,1988-04-23
경상북도,영천시,금호읍,
경상북도,영천시,금호읍,
경상북도,영천시,금호읍,
경상북도,영천시,금호읍,
경상북도,영천시,금호읍,
경상북도,영천시,금호읍,
경상북도,영천시,금호읍,
경상북도,영천시,금호읍,
경상북도,영천시,금호읍,
경상북도,영천시,금호읍,
경상북도,영천시,금호읍,
